
For documentation, see idn-chars.html

#*** Script: LATIN ***

# Atomic
FB2B          ; HEBREW ; IDN-Illegal # Lo (שׂ) HEBREW LETTER SHIN WITH SIN DOT
FB2A          ; HEBREW ; IDN-Illegal # Lo (שׁ) HEBREW LETTER SHIN WITH SHIN DOT
FB49          ; HEBREW ; IDN-Illegal # Lo (שּ) HEBREW LETTER SHIN WITH DAGESH
FB2D          ; HEBREW ; IDN-Illegal # Lo (שּׂ) HEBREW LETTER SHIN WITH DAGESH AND SIN DOT
FB2C          ; HEBREW ; IDN-Illegal # Lo (שּׁ) HEBREW LETTER SHIN WITH DAGESH AND SHIN DOT
FB4A          ; HEBREW ; IDN-Illegal # Lo (תּ) HEBREW LETTER TAV WITH DAGESH
05A2          ; HEBREW ; IDN-Illegal # Mn (֢) HEBREW ACCENT ATNAH HAFUKH
05C5          ; HEBREW ; IDN-Illegal # Mn (ׅ) HEBREW MARK LOWER DOT
05C6          ; HEBREW ; IDN-Illegal # Po (׆) HEBREW PUNCTUATION NUN HAFUKHA
05C7          ; HEBREW ; IDN-Illegal # Cn (U+05C7) <reserved-05C7>

# Total code points: 39

#*** Script: ARABIC ***

# Atomic
06D6          ; ARABIC ; Atomic # Mn (ۖ) ARABIC SMALL HIGH LIGATURE SAD WITH LAM WITH ALEF MAKSURA
06D7          ; ARABIC ; Atomic # Mn (ۗ) ARABIC SMALL HIGH LIGATURE QAF WITH LAM WITH ALEF MAKSURA
06D8          ; ARABIC ; Atomic # Mn (ۘ) ARABIC SMALL HIGH MEEM INITIAL FORM
06D9          ; ARABIC ; Atomic # Mn (ۙ) ARABIC SMALL HIGH LAM ALEF
06DA          ; ARABIC ; Atomic # Mn (ۚ) ARABIC SMALL HIGH JEEM
06DB          ; ARABIC ; Atomic # Mn (ۛ) ARABIC SMALL HIGH THREE DOTS
06DC          ; ARABIC ; Atomic # Mn (ۜ) ARABIC SMALL HIGH SEEN
06DF          ; ARABIC ; Atomic # Mn (۟) ARABIC SMALL HIGH ROUNDED ZERO
06E0          ; ARABIC ; Atomic # Mn (۠) ARABIC SMALL HIGH UPRIGHT RECTANGULAR ZERO
06E1          ; ARABIC ; Atomic # Mn (ۡ) ARABIC SMALL HIGH DOTLESS HEAD OF KHAH
06E2          ; ARABIC ; Atomic # Mn (ۢ) ARABIC SMALL HIGH MEEM ISOLATED FORM
06E3          ; ARABIC ; Atomic # Mn (ۣ) ARABIC SMALL LOW SEEN
06E4          ; ARABIC ; Atomic # Mn (ۤ) ARABIC SMALL HIGH MADDA
06E7          ; ARABIC ; Atomic # Mn (ۧ) ARABIC SMALL HIGH YEH
06E8          ; ARABIC ; Atomic # Mn (ۨ) ARABIC SMALL HIGH NOON
06EA          ; ARABIC ; Atomic # Mn (۪) ARABIC EMPTY CENTRE LOW STOP
06EB          ; ARABIC ; Atomic # Mn (۫) ARABIC EMPTY CENTRE HIGH STOP
06EC          ; ARABIC ; Atomic # Mn (۬) ARABIC ROUNDED HIGH STOP WITH FILLED CENTRE
06ED          ; ARABIC ; Atomic # Mn (ۭ) ARABIC SMALL LOW MEEM
FE73          ; ARABIC ; Atomic # Lo (ﹳ) ARABIC TAIL FRAGMENT
06F0          ; ARABIC ; Atomic # Nd (۰) EXTENDED ARABIC-INDIC DIGIT ZERO
06F1          ; ARABIC ; Atomic # Nd (۱) EXTENDED ARABIC-INDIC DIGIT ONE
06F2          ; ARABIC ; Atomic # Nd (۲) EXTENDED ARABIC-INDIC DIGIT TWO
06F3          ; ARABIC ; Atomic # Nd (۳) EXTENDED ARABIC-INDIC DIGIT THREE
06F4          ; ARABIC ; Atomic # Nd (۴) EXTENDED ARABIC-INDIC DIGIT FOUR
06F5          ; ARABIC ; Atomic # Nd (۵) EXTENDED ARABIC-INDIC DIGIT FIVE
06F6          ; ARABIC ; Atomic # Nd (۶) EXTENDED ARABIC-INDIC DIGIT SIX
06F7          ; ARABIC ; Atomic # Nd (۷) EXTENDED ARABIC-INDIC DIGIT SEVEN
06F8          ; ARABIC ; Atomic # Nd (۸) EXTENDED ARABIC-INDIC DIGIT EIGHT
06F9          ; ARABIC ; Atomic # Nd (۹) EXTENDED ARABIC-INDIC DIGIT NINE
0621          ; ARABIC ; Atomic # Lo (ء) ARABIC LETTER HAMZA
0674          ; ARABIC ; Atomic # Lo (ٴ) ARABIC LETTER HIGH HAMZA
0672          ; ARABIC ; Atomic # Lo (ٲ) ARABIC LETTER ALEF WITH WAVY HAMZA ABOVE
0671          ; ARABIC ; Atomic # Lo (ٱ) ARABIC LETTER ALEF WASLA
0673          ; ARABIC ; Atomic # Lo (ٳ) ARABIC LETTER ALEF WITH WAVY HAMZA BELOW
0627          ; ARABIC ; Atomic # Lo (ا) ARABIC LETTER ALEF
066E          ; ARABIC ; Atomic # Lo (ٮ) ARABIC LETTER DOTLESS BEH
0628          ; ARABIC ; Atomic # Lo (ب) ARABIC LETTER BEH
067B          ; ARABIC ; Atomic # Lo (ٻ) ARABIC LETTER BEEH
067E          ; ARABIC ; Atomic # Lo (پ) ARABIC LETTER PEH
0680          ; ARABIC ; Atomic # Lo (ڀ) ARABIC LETTER BEHEH
0629          ; ARABIC ; Atomic # Lo (ة) ARABIC LETTER TEH MARBUTA
062A          ; ARABIC ; Atomic # Lo (ت) ARABIC LETTER TEH
062B          ; ARABIC ; Atomic # Lo (ث) ARABIC LETTER THEH
0679          ; ARABIC ; Atomic # Lo (ٹ) ARABIC LETTER TTEH
067A          ; ARABIC ; Atomic # Lo (ٺ) ARABIC LETTER TTEHEH
067C          ; ARABIC ; Atomic # Lo (ټ) ARABIC LETTER TEH WITH RING
067D          ; ARABIC ; Atomic # Lo (ٽ) ARABIC LETTER TEH WITH THREE DOTS ABOVE DOWNWARDS
067F          ; ARABIC ; Atomic # Lo (ٿ) ARABIC LETTER TEHEH
062C          ; ARABIC ; Atomic # Lo (ج) ARABIC LETTER JEEM
0683          ; ARABIC ; Atomic # Lo (ڃ) ARABIC LETTER NYEH
0684          ; ARABIC ; Atomic # Lo (ڄ) ARABIC LETTER DYEH
0686          ; ARABIC ; Atomic # Lo (چ) ARABIC LETTER TCHEH
06BF          ; ARABIC ; Atomic # Lo (ڿ) ARABIC LETTER TCHEH WITH DOT ABOVE
0687          ; ARABIC ; Atomic # Lo (ڇ) ARABIC LETTER TCHEHEH
062D          ; ARABIC ; Atomic # Lo (ح) ARABIC LETTER HAH
062E          ; ARABIC ; Atomic # Lo (خ) ARABIC LETTER KHAH
0681          ; ARABIC ; Atomic # Lo (ځ) ARABIC LETTER HAH WITH HAMZA ABOVE
0682          ; ARABIC ; Atomic # Lo (ڂ) ARABIC LETTER HAH WITH TWO DOTS VERTICAL ABOVE
0685          ; ARABIC ; Atomic # Lo (څ) ARABIC LETTER HAH WITH THREE DOTS ABOVE
062F          ; ARABIC ; Atomic # Lo (د) ARABIC LETTER DAL
0630          ; ARABIC ; Atomic # Lo (ذ) ARABIC LETTER THAL
0688          ; ARABIC ; Atomic # Lo (ڈ) ARABIC LETTER DDAL
0689          ; ARABIC ; Atomic # Lo (ډ) ARABIC LETTER DAL WITH RING
068A          ; ARABIC ; Atomic # Lo (ڊ) ARABIC LETTER DAL WITH DOT BELOW
068B          ; ARABIC ; Atomic # Lo (ڋ) ARABIC LETTER DAL WITH DOT BELOW AND SMALL TAH
068C          ; ARABIC ; Atomic # Lo (ڌ) ARABIC LETTER DAHAL
068D          ; ARABIC ; Atomic # Lo (ڍ) ARABIC LETTER DDAHAL
068E          ; ARABIC ; Atomic # Lo (ڎ) ARABIC LETTER DUL
068F          ; ARABIC ; Atomic # Lo (ڏ) ARABIC LETTER DAL WITH THREE DOTS ABOVE DOWNWARDS
0690          ; ARABIC ; Atomic # Lo (ڐ) ARABIC LETTER DAL WITH FOUR DOTS ABOVE
0631          ; ARABIC ; Atomic # Lo (ر) ARABIC LETTER REH
0632          ; ARABIC ; Atomic # Lo (ز) ARABIC LETTER ZAIN
0691          ; ARABIC ; Atomic # Lo (ڑ) ARABIC LETTER RREH
0692          ; ARABIC ; Atomic # Lo (ڒ) ARABIC LETTER REH WITH SMALL V
0693          ; ARABIC ; Atomic # Lo (ړ) ARABIC LETTER REH WITH RING
0694          ; ARABIC ; Atomic # Lo (ڔ) ARABIC LETTER REH WITH DOT BELOW
0695          ; ARABIC ; Atomic # Lo (ڕ) ARABIC LETTER REH WITH SMALL V BELOW
0696          ; ARABIC ; Atomic # Lo (ږ) ARABIC LETTER REH WITH DOT BELOW AND DOT ABOVE
0697          ; ARABIC ; Atomic # Lo (ڗ) ARABIC LETTER REH WITH TWO DOTS ABOVE
0698          ; ARABIC ; Atomic # Lo (ژ) ARABIC LETTER JEH
0699          ; ARABIC ; Atomic # Lo (ڙ) ARABIC LETTER REH WITH FOUR DOTS ABOVE
0633          ; ARABIC ; Atomic # Lo (س) ARABIC LETTER SEEN
0634          ; ARABIC ; Atomic # Lo (ش) ARABIC LETTER SHEEN
069A          ; ARABIC ; Atomic # Lo (ښ) ARABIC LETTER SEEN WITH DOT BELOW AND DOT ABOVE
069B          ; ARABIC ; Atomic # Lo (ڛ) ARABIC LETTER SEEN WITH THREE DOTS BELOW
069C          ; ARABIC ; Atomic # Lo (ڜ) ARABIC LETTER SEEN WITH THREE DOTS BELOW AND THREE DOTS ABOVE
06FA          ; ARABIC ; Atomic # Lo (ۺ) ARABIC LETTER SHEEN WITH DOT BELOW
0635          ; ARABIC ; Atomic # Lo (ص) ARABIC LETTER SAD
0636          ; ARABIC ; Atomic # Lo (ض) ARABIC LETTER DAD
069D          ; ARABIC ; Atomic # Lo (ڝ) ARABIC LETTER SAD WITH TWO DOTS BELOW
069E          ; ARABIC ; Atomic # Lo (ڞ) ARABIC LETTER SAD WITH THREE DOTS ABOVE
06FB          ; ARABIC ; Atomic # Lo (ۻ) ARABIC LETTER DAD WITH DOT BELOW
0637          ; ARABIC ; Atomic # Lo (ط) ARABIC LETTER TAH
0638          ; ARABIC ; Atomic # Lo (ظ) ARABIC LETTER ZAH
069F          ; ARABIC ; Atomic # Lo (ڟ) ARABIC LETTER TAH WITH THREE DOTS ABOVE
0639          ; ARABIC ; Atomic # Lo (ع) ARABIC LETTER AIN
063A          ; ARABIC ; Atomic # Lo (غ) ARABIC LETTER GHAIN
06A0          ; ARABIC ; Atomic # Lo (ڠ) ARABIC LETTER AIN WITH THREE DOTS ABOVE
06FC          ; ARABIC ; Atomic # Lo (ۼ) ARABIC LETTER GHAIN WITH DOT BELOW
0641          ; ARABIC ; Atomic # Lo (ف) ARABIC LETTER FEH
06A1          ; ARABIC ; Atomic # Lo (ڡ) ARABIC LETTER DOTLESS FEH
06A2          ; ARABIC ; Atomic # Lo (ڢ) ARABIC LETTER FEH WITH DOT MOVED BELOW
06A3          ; ARABIC ; Atomic # Lo (ڣ) ARABIC LETTER FEH WITH DOT BELOW
06A4          ; ARABIC ; Atomic # Lo (ڤ) ARABIC LETTER VEH
06A5          ; ARABIC ; Atomic # Lo (ڥ) ARABIC LETTER FEH WITH THREE DOTS BELOW
06A6          ; ARABIC ; Atomic # Lo (ڦ) ARABIC LETTER PEHEH
066F          ; ARABIC ; Atomic # Lo (ٯ) ARABIC LETTER DOTLESS QAF
0642          ; ARABIC ; Atomic # Lo (ق) ARABIC LETTER QAF
06A7          ; ARABIC ; Atomic # Lo (ڧ) ARABIC LETTER QAF WITH DOT ABOVE
06A8          ; ARABIC ; Atomic # Lo (ڨ) ARABIC LETTER QAF WITH THREE DOTS ABOVE
0643          ; ARABIC ; Atomic # Lo (ك) ARABIC LETTER KAF
06A9          ; ARABIC ; Atomic # Lo (ک) ARABIC LETTER KEHEH
06AA          ; ARABIC ; Atomic # Lo (ڪ) ARABIC LETTER SWASH KAF
06AB          ; ARABIC ; Atomic # Lo (ګ) ARABIC LETTER KAF WITH RING
06AC          ; ARABIC ; Atomic # Lo (ڬ) ARABIC LETTER KAF WITH DOT ABOVE
06AD          ; ARABIC ; Atomic # Lo (ڭ) ARABIC LETTER NG
06AE          ; ARABIC ; Atomic # Lo (ڮ) ARABIC LETTER KAF WITH THREE DOTS BELOW
06AF          ; ARABIC ; Atomic # Lo (گ) ARABIC LETTER GAF
06B0          ; ARABIC ; Atomic # Lo (ڰ) ARABIC LETTER GAF WITH RING
06B1          ; ARABIC ; Atomic # Lo (ڱ) ARABIC LETTER NGOEH
06B2          ; ARABIC ; Atomic # Lo (ڲ) ARABIC LETTER GAF WITH TWO DOTS BELOW
06B3          ; ARABIC ; Atomic # Lo (ڳ) ARABIC LETTER GUEH
06B4          ; ARABIC ; Atomic # Lo (ڴ) ARABIC LETTER GAF WITH THREE DOTS ABOVE
0644          ; ARABIC ; Atomic # Lo (ل) ARABIC LETTER LAM
06B5          ; ARABIC ; Atomic # Lo (ڵ) ARABIC LETTER LAM WITH SMALL V
06B6          ; ARABIC ; Atomic # Lo (ڶ) ARABIC LETTER LAM WITH DOT ABOVE
06B7          ; ARABIC ; Atomic # Lo (ڷ) ARABIC LETTER LAM WITH THREE DOTS ABOVE
06B8          ; ARABIC ; Atomic # Lo (ڸ) ARABIC LETTER LAM WITH THREE DOTS BELOW
0645          ; ARABIC ; Atomic # Lo (م) ARABIC LETTER MEEM
0646          ; ARABIC ; Atomic # Lo (ن) ARABIC LETTER NOON
06BA          ; ARABIC ; Atomic # Lo (ں) ARABIC LETTER NOON GHUNNA
06BB          ; ARABIC ; Atomic # Lo (ڻ) ARABIC LETTER RNOON
06BC          ; ARABIC ; Atomic # Lo (ڼ) ARABIC LETTER NOON WITH RING
06BD          ; ARABIC ; Atomic # Lo (ڽ) ARABIC LETTER NOON WITH THREE DOTS ABOVE
06B9          ; ARABIC ; Atomic # Lo (ڹ) ARABIC LETTER NOON WITH DOT BELOW
0647          ; ARABIC ; Atomic # Lo (ه) ARABIC LETTER HEH
06BE          ; ARABIC ; Atomic # Lo (ھ) ARABIC LETTER HEH DOACHASHMEE
06C1          ; ARABIC ; Atomic # Lo (ہ) ARABIC LETTER HEH GOAL
06C3          ; ARABIC ; Atomic # Lo (ۃ) ARABIC LETTER TEH MARBUTA GOAL
06D5          ; ARABIC ; Atomic # Lo (ە) ARABIC LETTER AE
0648          ; ARABIC ; Atomic # Lo (و) ARABIC LETTER WAW
06E5          ; ARABIC ; Atomic # Lm (ۥ) ARABIC SMALL WAW
06C4          ; ARABIC ; Atomic # Lo (ۄ) ARABIC LETTER WAW WITH RING
06C5          ; ARABIC ; Atomic # Lo (ۅ) ARABIC LETTER KIRGHIZ OE
06C6          ; ARABIC ; Atomic # Lo (ۆ) ARABIC LETTER OE
06C7          ; ARABIC ; Atomic # Lo (ۇ) ARABIC LETTER U
06C8          ; ARABIC ; Atomic # Lo (ۈ) ARABIC LETTER YU
06C9          ; ARABIC ; Atomic # Lo (ۉ) ARABIC LETTER KIRGHIZ YU
06CA          ; ARABIC ; Atomic # Lo (ۊ) ARABIC LETTER WAW WITH TWO DOTS ABOVE
06CB          ; ARABIC ; Atomic # Lo (ۋ) ARABIC LETTER VE
06CF          ; ARABIC ; Atomic # Lo (ۏ) ARABIC LETTER WAW WITH DOT ABOVE
0649          ; ARABIC ; Atomic # Lo (ى) ARABIC LETTER ALEF MAKSURA
064A          ; ARABIC ; Atomic # Lo (ي) ARABIC LETTER YEH
06E6          ; ARABIC ; Atomic # Lm (ۦ) ARABIC SMALL YEH
06CC          ; ARABIC ; Atomic # Lo (ی) ARABIC LETTER FARSI YEH
06CD          ; ARABIC ; Atomic # Lo (ۍ) ARABIC LETTER YEH WITH TAIL
06CE          ; ARABIC ; Atomic # Lo (ێ) ARABIC LETTER YEH WITH SMALL V
06D0          ; ARABIC ; Atomic # Lo (ې) ARABIC LETTER E
06D1          ; ARABIC ; Atomic # Lo (ۑ) ARABIC LETTER YEH WITH THREE DOTS BELOW
06D2          ; ARABIC ; Atomic # Lo (ے) ARABIC LETTER YEH BARREE

# Total code points: 161

# Non-XID
06DE          ; ARABIC ; Non-XID # Me (۞) ARABIC START OF RUB EL HIZB
066B          ; ARABIC ; Non-XID # Po (٫) ARABIC DECIMAL SEPARATOR
066C          ; ARABIC ; Non-XID # Po (٬) ARABIC THOUSANDS SEPARATOR
06D4          ; ARABIC ; Non-XID # Po (۔) ARABIC FULL STOP
066D          ; ARABIC ; Non-XID # Po (٭) ARABIC FIVE POINTED STAR
066A          ; ARABIC ; Non-XID # Po (٪) ARABIC PERCENT SIGN
06E9          ; ARABIC ; Non-XID # So (۩) ARABIC PLACE OF SAJDAH
06FD          ; ARABIC ; Non-XID # So (۽) ARABIC SIGN SINDHI AMPERSAND
06FE          ; ARABIC ; Non-XID # So (۾) ARABIC SIGN SINDHI POSTPOSITION MEN

# Total code points: 9

# Decomposable
0622          ; ARABIC ; Decomposable # Lo (آ) ARABIC LETTER ALEF WITH MADDA ABOVE
0623          ; ARABIC ; Decomposable # Lo (أ) ARABIC LETTER ALEF WITH HAMZA ABOVE
0624          ; ARABIC ; Decomposable # Lo (ؤ) ARABIC LETTER WAW WITH HAMZA ABOVE
0625          ; ARABIC ; Decomposable # Lo (إ) ARABIC LETTER ALEF WITH HAMZA BELOW
0626          ; ARABIC ; Decomposable # Lo (ئ) ARABIC LETTER YEH WITH HAMZA ABOVE
06C2          ; ARABIC ; Decomposable # Lo (ۂ) ARABIC LETTER HEH GOAL WITH HAMZA ABOVE
06C0          ; ARABIC ; Decomposable # Lo (ۀ) ARABIC LETTER HEH WITH YEH ABOVE
06D3          ; ARABIC ; Decomposable # Lo (ۓ) ARABIC LETTER YEH BARREE WITH HAMZA ABOVE

# Total code points: 8

# IDN-Remapped-Compat
FE80          ; ARABIC ; IDN-Remapped-Compat # Lo (ﺀ) ARABIC LETTER HAMZA ISOLATED FORM
FE82          ; ARABIC ; IDN-Remapped-Compat # Lo (ﺂ) ARABIC LETTER ALEF WITH MADDA ABOVE FINAL FORM
FE81          ; ARABIC ; IDN-Remapped-Compat # Lo (ﺁ) ARABIC LETTER ALEF WITH MADDA ABOVE ISOLATED FORM
FE84          ; ARABIC ; IDN-Remapped-Compat # Lo (ﺄ) ARABIC LETTER ALEF WITH HAMZA ABOVE FINAL FORM
FE83          ; ARABIC ; IDN-Remapped-Compat # Lo (ﺃ) ARABIC LETTER ALEF WITH HAMZA ABOVE ISOLATED FORM
FB51          ; ARABIC ; IDN-Remapped-Compat # Lo (ﭑ) ARABIC LETTER ALEF WASLA FINAL FORM
FB50          ; ARABIC ; IDN-Remapped-Compat # Lo (ﭐ) ARABIC LETTER ALEF WASLA ISOLATED FORM
FE86          ; ARABIC ; IDN-Remapped-Compat # Lo (ﺆ) ARABIC LETTER WAW WITH HAMZA ABOVE FINAL FORM
FE85          ; ARABIC ; IDN-Remapped-Compat # Lo (ﺅ) ARABIC LETTER WAW WITH HAMZA ABOVE ISOLATED FORM
FE88          ; ARABIC ; IDN-Remapped-Compat # Lo (ﺈ) ARABIC LETTER ALEF WITH HAMZA BELOW FINAL FORM
FE87          ; ARABIC ; IDN-Remapped-Compat # Lo (ﺇ) ARABIC LETTER ALEF WITH HAMZA BELOW ISOLATED FORM
FE8B          ; ARABIC ; IDN-Remapped-Compat # Lo (ﺋ) ARABIC LETTER YEH WITH HAMZA ABOVE INITIAL FORM
FE8C          ; ARABIC ; IDN-Remapped-Compat # Lo (ﺌ) ARABIC LETTER YEH WITH HAMZA ABOVE MEDIAL FORM
FE8A          ; ARABIC ; IDN-Remapped-Compat # Lo (ﺊ) ARABIC LETTER YEH WITH HAMZA ABOVE FINAL FORM
FE89          ; ARABIC ; IDN-Remapped-Compat # Lo (ﺉ) ARABIC LETTER YEH WITH HAMZA ABOVE ISOLATED FORM
FBEB          ; ARABIC ; IDN-Remapped-Compat # Lo (ﯫ) ARABIC LIGATURE YEH WITH HAMZA ABOVE WITH ALEF FINAL FORM
FBEA          ; ARABIC ; IDN-Remapped-Compat # Lo (ﯪ) ARABIC LIGATURE YEH WITH HAMZA ABOVE WITH ALEF ISOLATED FORM
FC97          ; ARABIC ; IDN-Remapped-Compat # Lo (ﲗ) ARABIC LIGATURE YEH WITH HAMZA ABOVE WITH JEEM INITIAL FORM
FC00          ; ARABIC ; IDN-Remapped-Compat # Lo (ﰀ) ARABIC LIGATURE YEH WITH HAMZA ABOVE WITH JEEM ISOLATED FORM
FC98          ; ARABIC ; IDN-Remapped-Compat # Lo (ﲘ) ARABIC LIGATURE YEH WITH HAMZA ABOVE WITH HAH INITIAL FORM
FC01          ; ARABIC ; IDN-Remapped-Compat # Lo (ﰁ) ARABIC LIGATURE YEH WITH HAMZA ABOVE WITH HAH ISOLATED FORM
FC99          ; ARABIC ; IDN-Remapped-Compat # Lo (ﲙ) ARABIC LIGATURE YEH WITH HAMZA ABOVE WITH KHAH INITIAL FORM
FC64          ; ARABIC ; IDN-Remapped-Compat # Lo (ﱤ) ARABIC LIGATURE YEH WITH HAMZA ABOVE WITH REH FINAL FORM
FC65          ; ARABIC ; IDN-Remapped-Compat # Lo (ﱥ) ARABIC LIGATURE YEH WITH HAMZA ABOVE WITH ZAIN FINAL FORM
FC9A          ; ARABIC ; IDN-Remapped-Compat # Lo (ﲚ) ARABIC LIGATURE YEH WITH HAMZA ABOVE WITH MEEM INITIAL FORM
FCDF          ; ARABIC ; IDN-Remapped-Compat # Lo (ﳟ) ARABIC LIGATURE YEH WITH HAMZA ABOVE WITH MEEM MEDIAL FORM
FC66          ; ARABIC ; IDN-Remapped-Compat # Lo (ﱦ) ARABIC LIGATURE YEH WITH HAMZA ABOVE WITH MEEM FINAL FORM
FC02          ; ARABIC ; IDN-Remapped-Compat # Lo (ﰂ) ARABIC LIGATURE YEH WITH HAMZA ABOVE WITH MEEM ISOLATED FORM
FC67          ; ARABIC ; IDN-Remapped-Compat # Lo (ﱧ) ARABIC LIGATURE YEH WITH HAMZA ABOVE WITH NOON FINAL FORM
FC9B          ; ARABIC ; IDN-Remapped-Compat # Lo (ﲛ) ARABIC LIGATURE YEH WITH HAMZA ABOVE WITH HEH INITIAL FORM
FCE0          ; ARABIC ; IDN-Remapped-Compat # Lo (ﳠ) ARABIC LIGATURE YEH WITH HAMZA ABOVE WITH HEH MEDIAL FORM
FBED          ; ARABIC ; IDN-Remapped-Compat # Lo (ﯭ) ARABIC LIGATURE YEH WITH HAMZA ABOVE WITH AE FINAL FORM
FBEC          ; ARABIC ; IDN-Remapped-Compat # Lo (ﯬ) ARABIC LIGATURE YEH WITH HAMZA ABOVE WITH AE ISOLATED FORM
FBEF          ; ARABIC ; IDN-Remapped-Compat # Lo (ﯯ) ARABIC LIGATURE YEH WITH HAMZA ABOVE WITH WAW FINAL FORM
FBEE          ; ARABIC ; IDN-Remapped-Compat # Lo (ﯮ) ARABIC LIGATURE YEH WITH HAMZA ABOVE WITH WAW ISOLATED FORM
FBF3          ; ARABIC ; IDN-Remapped-Compat # Lo (ﯳ) ARABIC LIGATURE YEH WITH HAMZA ABOVE WITH OE FINAL FORM
FBF2          ; ARABIC ; IDN-Remapped-Compat # Lo (ﯲ) ARABIC LIGATURE YEH WITH HAMZA ABOVE WITH OE ISOLATED FORM
FBF1          ; ARABIC ; IDN-Remapped-Compat # Lo (ﯱ) ARABIC LIGATURE YEH WITH HAMZA ABOVE WITH U FINAL FORM
FBF0          ; ARABIC ; IDN-Remapped-Compat # Lo (ﯰ) ARABIC LIGATURE YEH WITH HAMZA ABOVE WITH U ISOLATED FORM
FBF5          ; ARABIC ; IDN-Remapped-Compat # Lo (ﯵ) ARABIC LIGATURE YEH WITH HAMZA ABOVE WITH YU FINAL FORM
FBF4          ; ARABIC ; IDN-Remapped-Compat # Lo (ﯴ) ARABIC LIGATURE YEH WITH HAMZA ABOVE WITH YU ISOLATED FORM
FBFB          ; ARABIC ; IDN-Remapped-Compat # Lo (ﯻ) ARABIC LIGATURE UIGHUR KIRGHIZ YEH WITH HAMZA ABOVE WITH ALEF MAKSURA INITIAL FORM
FBFA          ; ARABIC ; IDN-Remapped-Compat # Lo (ﯺ) ARABIC LIGATURE UIGHUR KIRGHIZ YEH WITH HAMZA ABOVE WITH ALEF MAKSURA FINAL FORM
FC68          ; ARABIC ; IDN-Remapped-Compat # Lo (ﱨ) ARABIC LIGATURE YEH WITH HAMZA ABOVE WITH ALEF MAKSURA FINAL FORM
FBF9          ; ARABIC ; IDN-Remapped-Compat # Lo (ﯹ) ARABIC LIGATURE UIGHUR KIRGHIZ YEH WITH HAMZA ABOVE WITH ALEF MAKSURA ISOLATED FORM
FC03          ; ARABIC ; IDN-Remapped-Compat # Lo (ﰃ) ARABIC LIGATURE YEH WITH HAMZA ABOVE WITH ALEF MAKSURA ISOLATED FORM
FC69          ; ARABIC ; IDN-Remapped-Compat # Lo (ﱩ) ARABIC LIGATURE YEH WITH HAMZA ABOVE WITH YEH FINAL FORM
FC04          ; ARABIC ; IDN-Remapped-Compat # Lo (ﰄ) ARABIC LIGATURE YEH WITH HAMZA ABOVE WITH YEH ISOLATED FORM
FBF8          ; ARABIC ; IDN-Remapped-Compat # Lo (ﯸ) ARABIC LIGATURE YEH WITH HAMZA ABOVE WITH E INITIAL FORM
FBF7          ; ARABIC ; IDN-Remapped-Compat # Lo (ﯷ) ARABIC LIGATURE YEH WITH HAMZA ABOVE WITH E FINAL FORM
FBF6          ; ARABIC ; IDN-Remapped-Compat # Lo (ﯶ) ARABIC LIGATURE YEH WITH HAMZA ABOVE WITH E ISOLATED FORM
FE8E          ; ARABIC ; IDN-Remapped-Compat # Lo (ﺎ) ARABIC LETTER ALEF FINAL FORM
FE8D          ; ARABIC ; IDN-Remapped-Compat # Lo (ﺍ) ARABIC LETTER ALEF ISOLATED FORM
0675          ; ARABIC ; IDN-Remapped-Compat # Lo (ٵ) ARABIC LETTER HIGH HAMZA ALEF
FDF3          ; ARABIC ; IDN-Remapped-Compat # Lo (ﷳ) ARABIC LIGATURE AKBAR ISOLATED FORM
FDF2          ; ARABIC ; IDN-Remapped-Compat # Lo (ﷲ) ARABIC LIGATURE ALLAH ISOLATED FORM
FE91          ; ARABIC ; IDN-Remapped-Compat # Lo (ﺑ) ARABIC LETTER BEH INITIAL FORM
FE92          ; ARABIC ; IDN-Remapped-Compat # Lo (ﺒ) ARABIC LETTER BEH MEDIAL FORM
FE90          ; ARABIC ; IDN-Remapped-Compat # Lo (ﺐ) ARABIC LETTER BEH FINAL FORM
FE8F          ; ARABIC ; IDN-Remapped-Compat # Lo (ﺏ) ARABIC LETTER BEH ISOLATED FORM
FC9C          ; ARABIC ; IDN-Remapped-Compat # Lo (ﲜ) ARABIC LIGATURE BEH WITH JEEM INITIAL FORM
FC05          ; ARABIC ; IDN-Remapped-Compat # Lo (ﰅ) ARABIC LIGATURE BEH WITH JEEM ISOLATED FORM
FC9D          ; ARABIC ; IDN-Remapped-Compat # Lo (ﲝ) ARABIC LIGATURE BEH WITH HAH INITIAL FORM
FC06          ; ARABIC ; IDN-Remapped-Compat # Lo (ﰆ) ARABIC LIGATURE BEH WITH HAH ISOLATED FORM
FDC2          ; ARABIC ; IDN-Remapped-Compat # Lo (ﷂ) ARABIC LIGATURE BEH WITH HAH WITH YEH FINAL FORM
FC9E          ; ARABIC ; IDN-Remapped-Compat # Lo (ﲞ) ARABIC LIGATURE BEH WITH KHAH INITIAL FORM
FC07          ; ARABIC ; IDN-Remapped-Compat # Lo (ﰇ) ARABIC LIGATURE BEH WITH KHAH ISOLATED FORM
FD9E          ; ARABIC ; IDN-Remapped-Compat # Lo (ﶞ) ARABIC LIGATURE BEH WITH KHAH WITH YEH FINAL FORM
FC6A          ; ARABIC ; IDN-Remapped-Compat # Lo (ﱪ) ARABIC LIGATURE BEH WITH REH FINAL FORM
